# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = multiplex_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = datafiles/brdu_stanfit.Rdump
# init = 2 (Default)
# random
#   seed = 1467499987 (Default)
# output
#   file = save_csv/multiplex_model_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# mpi_enabled = 1
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,rho_dko,delta,r_eps,alpha,alpha_dko,lambda,sigma1,sigma2,sigma3,sigma4,y_hat.1.1,y_hat.2.1,y_hat.3.1,y_hat.1.2,y_hat.2.2,y_hat.3.2,y_hat.1.3,y_hat.2.3,y_hat.3.3,y_hat.1.4,y_hat.2.4,y_hat.3.4,y_hat.1.5,y_hat.2.5,y_hat.3.5,y_hat.1.6,y_hat.2.6,y_hat.3.6,y_hat.1.7,y_hat.2.7,y_hat.3.7,y_hat.1.8,y_hat.2.8,y_hat.3.8,y_hat.1.9,y_hat.2.9,y_hat.3.9,y_hat.1.10,y_hat.2.10,y_hat.3.10,y_hat.1.11,y_hat.2.11,y_hat.3.11,y_hat.1.12,y_hat.2.12,y_hat.3.12,largePreB_wt_mean.1,largePreB_wt_mean.2,largePreB_wt_mean.3,largePreB_wt_mean.4,largePreB_wt_mean.5,largePreB_wt_mean.6,largePreB_wt_mean.7,largePreB_wt_mean.8,largePreB_wt_mean.9,largePreB_wt_mean.10,largePreB_wt_mean.11,largePreB_wt_mean.12,largePreB_wt_mean.13,largePreB_wt_mean.14,largePreB_wt_mean.15,largePreB_wt_mean.16,largePreB_wt_mean.17,largePreB_wt_mean.18,largePreB_wt_mean.19,largePreB_wt_mean.20,largePreB_wt_mean.21,largePreB_dko_mean.1,largePreB_dko_mean.2,largePreB_dko_mean.3,largePreB_dko_mean.4,largePreB_dko_mean.5,largePreB_dko_mean.6,largePreB_dko_mean.7,largePreB_dko_mean.8,largePreB_dko_mean.9,largePreB_dko_mean.10,largePreB_dko_mean.11,largePreB_dko_mean.12,largePreB_dko_mean.13,largePreB_dko_mean.14,largePreB_dko_mean.15,largePreB_dko_mean.16,largePreB_dko_mean.17,largePreB_dko_mean.18,largePreB_dko_mean.19,largePreB_dko_mean.20,smallPreB_wt_mean.1,smallPreB_wt_mean.2,smallPreB_wt_mean.3,smallPreB_wt_mean.4,smallPreB_wt_mean.5,smallPreB_wt_mean.6,smallPreB_wt_mean.7,smallPreB_wt_mean.8,smallPreB_wt_mean.9,smallPreB_wt_mean.10,smallPreB_wt_mean.11,smallPreB_wt_mean.12,smallPreB_wt_mean.13,smallPreB_wt_mean.14,smallPreB_wt_mean.15,smallPreB_wt_mean.16,smallPreB_wt_mean.17,smallPreB_wt_mean.18,smallPreB_wt_mean.19,smallPreB_wt_mean.20,smallPreB_wt_mean.21,smallPreB_dko_mean.1,smallPreB_dko_mean.2,smallPreB_dko_mean.3,smallPreB_dko_mean.4,smallPreB_dko_mean.5,smallPreB_dko_mean.6,smallPreB_dko_mean.7,smallPreB_dko_mean.8,smallPreB_dko_mean.9,smallPreB_dko_mean.10,smallPreB_dko_mean.11,smallPreB_dko_mean.12,smallPreB_dko_mean.13,smallPreB_dko_mean.14,smallPreB_dko_mean.15,smallPreB_dko_mean.16,smallPreB_dko_mean.17,smallPreB_dko_mean.18,smallPreB_dko_mean.19,smallPreB_dko_mean.20,parms.1,parms.2,parms.3,parms.4,parms.5,parms.6,parms.7,init_cond.1,init_cond.2,init_cond.3,init_cond.4,init_cond.5,init_cond.6,init_cond.7,init_cond.8,init_cond.9,init_cond.10,init_cond.11,init_cond.12
83.6411,0.981334,0.143924,4,31,0,-76.3866,0.161813,0.0374221,0.00256475,5.08487,0.0217037,0.0197477,0.00934262,0.353237,0.0818666,0.245609,0.0868567,0,195310,155131,0,604869,799246,372151,928714,1.9191e+06,0,1487.77,707.51,0,9711.17,7467.56,83027,23443,20651.2,0,615152,965873,0,2.21475e+06,3.9343e+06,4.31818e+06,5.43644e+06,8.89766e+06,0,24845.3,33921.5,0,169206,213880,607546,617209,701692,0,0,0,0,0,0,0,0.462828,0.462828,0.462828,0.462828,0.462828,0.462828,0.462828,0.332133,0.332133,0.332133,0.332133,0.332133,0.332133,0.332133,0,0,0,0,0,0,0,0.323277,0.323277,0.323277,0.323277,0.323277,0.323277,0.323277,0.283598,0.283598,0.283598,0.283598,0.283598,0.283598,0,0,0,0,0,0,0,0.34234,0.34234,0.34234,0.34234,0.34234,0.34234,0.34234,0.355141,0.355141,0.355141,0.355141,0.355141,0.355141,0.355141,0,0,0,0,0,0,0,0.239197,0.239197,0.239197,0.239197,0.239197,0.239197,0.239197,0.260983,0.260983,0.260983,0.260983,0.260983,0.260983,5.08487,0.161813,0.00256475,0.0374221,0.0217037,0.00934262,0.0197477,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
85.1842,0.975781,0.143924,5,31,0,-79.1598,0.17048,0.153309,0.0977976,4.75151,0.0320194,0.0206126,0.00788414,0.469497,0.0520357,0.250332,0.0779327,0,7567.89,3281.59,0,39945.4,31892.1,372151,88709.7,95745.4,0,1118.09,476.967,0,6271.51,5024.08,83027,14234.9,15099.7,0,515677,656152,0,2.17425e+06,3.05439e+06,4.31818e+06,5.24573e+06,7.40809e+06,0,29835.9,38351.8,0,177883,226401,607546,625356,731060,0,0,0,0,0,0,0,0.348791,0.348791,0.348791,0.348791,0.348791,0.348791,0.348791,0.268667,0.268667,0.268667,0.268667,0.268667,0.268667,0.268667,0,0,0,0,0,0,0,0.341723,0.341723,0.341723,0.341723,0.341723,0.341723,0.341723,0.267032,0.267032,0.267032,0.267032,0.267032,0.267032,0,0,0,0,0,0,0,0.338968,0.338968,0.338968,0.338968,0.338968,0.338968,0.338968,0.333723,0.333723,0.333723,0.333723,0.333723,0.333723,0.333723,0,0,0,0,0,0,0,0.24934,0.24934,0.24934,0.24934,0.24934,0.24934,0.24934,0.265866,0.265866,0.265866,0.265866,0.265866,0.265866,4.75151,0.17048,0.0977976,0.153309,0.0320194,0.00788414,0.0206126,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
85.2184,0.994718,0.143924,5,31,0,-82.511,0.292222,0.217212,0.178307,6.45722,0.0198946,0.0155148,0.0122089,0.349217,0.0730493,0.30694,0.0952233,0,235953,189216,0,586737,807664,372151,719433,1.67045e+06,0,10868.1,4532.11,0,27060,20425.2,83027,33918.1,43447.6,0,545679,802253,0,1.72e+06,2.7874e+06,4.31818e+06,4.24338e+06,5.86697e+06,0,23665.3,30710.7,0,135488,164182,607546,520037,532502,0,0,0,0,0,0,0,0.533479,0.533479,0.533479,0.533479,0.533479,0.533479,0.533479,0.373737,0.373737,0.373737,0.373737,0.373737,0.373737,0.373737,0,0,0,0,0,0,0,0.527907,0.527907,0.527907,0.527907,0.527907,0.527907,0.527907,0.364847,0.364847,0.364847,0.364847,0.364847,0.364847,0,0,0,0,0,0,0,0.348081,0.348081,0.348081,0.348081,0.348081,0.348081,0.348081,0.379592,0.379592,0.379592,0.379592,0.379592,0.379592,0.379592,0,0,0,0,0,0,0,0.234328,0.234328,0.234328,0.234328,0.234328,0.234328,0.234328,0.267932,0.267932,0.267932,0.267932,0.267932,0.267932,6.45722,0.292222,0.178307,0.217212,0.0198946,0.0122089,0.0155148,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
85.9084,0.966518,0.143924,5,31,0,-80.8905,0.307622,0.277434,0.150317,5.07557,0.0243445,0.0142833,0.00180605,0.445986,0.0542151,0.228858,0.0668466,0,46085.8,21471.5,0,172510,139475,372151,314088,392467,0,6356.91,2842.21,0,25077.4,19695.6,83027,47491.2,56066.8,0,732942,976418,0,2.5088e+06,3.93673e+06,4.31818e+06,5.97128e+06,9.12405e+06,0,38184.8,49740.2,0,177133,249120,607546,693160,849401,0,0,0,0,0,0,0,0.410367,0.410367,0.410367,0.410367,0.410367,0.410367,0.410367,0.290826,0.290826,0.290826,0.290826,0.290826,0.290826,0.290826,0,0,0,0,0,0,0,0.398278,0.398278,0.398278,0.398278,0.398278,0.398278,0.398278,0.286724,0.286724,0.286724,0.286724,0.286724,0.286724,0,0,0,0,0,0,0,0.351865,0.351865,0.351865,0.351865,0.351865,0.351865,0.351865,0.350009,0.350009,0.350009,0.350009,0.350009,0.350009,0.350009,0,0,0,0,0,0,0,0.23701,0.23701,0.23701,0.23701,0.23701,0.23701,0.23701,0.260272,0.260272,0.260272,0.260272,0.260272,0.260272,5.07557,0.307622,0.150317,0.277434,0.0243445,0.00180605,0.0142833,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
85.7742,0.946361,0.143924,5,31,0,-82.0662,0.634472,0.603753,0.437191,5.67637,0.0145826,0.0133277,0.0125679,0.34002,0.0615799,0.366263,0.0866785,0,2.20461e+06,7.93921e+06,0,6.41963e+06,3.97272e+07,372151,9.12817e+06,9.83902e+07,0,282359,714153,0,820693,3.5654e+06,83027,1.16439e+06,8.80244e+06,0,513920,1.71301e+06,0,1.62394e+06,6.91017e+06,4.31818e+06,4.51858e+06,1.54649e+07,0,25812.3,57516.5,0,129215,268816,607546,536325,786184,0,0,0,0,0,0,0,0.485807,0.485807,0.485807,0.485807,0.485807,0.485807,0.485807,0.326356,0.326356,0.326356,0.326356,0.326356,0.326356,0.326356,0,0,0,0,0,0,0,0.486473,0.486473,0.486473,0.486473,0.486473,0.486473,0.486473,0.327133,0.327133,0.327133,0.327133,0.327133,0.327133,0,0,0,0,0,0,0,0.321171,0.321171,0.321171,0.321171,0.321171,0.321171,0.321171,0.357985,0.357985,0.357985,0.357985,0.357985,0.357985,0.357985,0,0,0,0,0,0,0,0.224238,0.224238,0.224238,0.224238,0.224238,0.224238,0.224238,0.293328,0.293328,0.293328,0.293328,0.293328,0.293328,5.67637,0.634472,0.437191,0.603753,0.0145826,0.0125679,0.0133277,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
85.9437,0.147524,0.143924,4,31,0,-80.2762,0.357832,0.337092,0.236464,6.32284,0.0173238,0.015638,0.014521,0.322539,0.0580498,0.33871,0.0769691,0,591988,841583,0,1.47695e+06,3.63489e+06,372151,1.78063e+06,7.67151e+06,0,89081,101869,0,221799,439194,83027,267322,923267,0,365996,646263,0,1.31838e+06,2.42364e+06,4.31818e+06,3.84914e+06,5.5313e+06,0,25151.6,37737.3,0,133909,182124,607546,502499,545472,0,0,0,0,0,0,0,0.537447,0.537447,0.537447,0.537447,0.537447,0.537447,0.537447,0.368495,0.368495,0.368495,0.368495,0.368495,0.368495,0.368495,0,0,0,0,0,0,0,0.537666,0.537666,0.537666,0.537666,0.537666,0.537666,0.537666,0.369495,0.369495,0.369495,0.369495,0.369495,0.369495,0,0,0,0,0,0,0,0.304396,0.304396,0.304396,0.304396,0.304396,0.304396,0.304396,0.356915,0.356915,0.356915,0.356915,0.356915,0.356915,0.356915,0,0,0,0,0,0,0,0.240433,0.240433,0.240433,0.240433,0.240433,0.240433,0.240433,0.287275,0.287275,0.287275,0.287275,0.287275,0.287275,6.32284,0.357832,0.236464,0.337092,0.0173238,0.014521,0.015638,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
87.061,0.665967,0.143924,4,31,0,-84.7758,0.372231,0.349278,0.230578,6.2699,0.0167824,0.0152693,0.0140394,0.330917,0.0586171,0.331266,0.0771324,0,864199,1.53519e+06,0,2.17311e+06,6.69239e+06,372151,2.63526e+06,1.42759e+07,0,126009,174944,0,316083,760215,83027,382925,1.61311e+06,0,420565,856995,0,1.41162e+06,3.12553e+06,4.31818e+06,3.98525e+06,6.78455e+06,0,28379.7,46938.2,0,138791,210967,607546,512899,599547,0,0,0,0,0,0,0,0.535437,0.535437,0.535437,0.535437,0.535437,0.535437,0.535437,0.365613,0.365613,0.365613,0.365613,0.365613,0.365613,0.365613,0,0,0,0,0,0,0,0.535859,0.535859,0.535859,0.535859,0.535859,0.535859,0.535859,0.366979,0.366979,0.366979,0.366979,0.366979,0.366979,0,0,0,0,0,0,0,0.314947,0.314947,0.314947,0.314947,0.314947,0.314947,0.314947,0.36988,0.36988,0.36988,0.36988,0.36988,0.36988,0.36988,0,0,0,0,0,0,0,0.245814,0.245814,0.245814,0.245814,0.245814,0.245814,0.245814,0.300781,0.300781,0.300781,0.300781,0.300781,0.300781,6.2699,0.372231,0.230578,0.349278,0.0167824,0.0140394,0.0152693,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
88.3847,0.814791,0.143924,4,31,0,-84.4668,0.240662,0.1529,0.10405,5.26497,0.0201775,0.0174531,0.0065823,0.396916,0.0603886,0.286219,0.0746341,0,111840,65472.8,0,353294,356604,372151,550409,904806,0,4144.86,1525.24,0,14486,10210.9,83027,25060.4,27252.7,0,574424,798790,0,2.00075e+06,3.18716e+06,4.31818e+06,5.19574e+06,7.57502e+06,0,31570.8,41230,0,172531,224412,607546,626351,722221,0,0,0,0,0,0,0,0.458015,0.458015,0.458015,0.458015,0.458015,0.458015,0.458015,0.318097,0.318097,0.318097,0.318097,0.318097,0.318097,0.318097,0,0,0,0,0,0,0,0.426421,0.426421,0.426421,0.426421,0.426421,0.426421,0.426421,0.301013,0.301013,0.301013,0.301013,0.301013,0.301013,0,0,0,0,0,0,0,0.331387,0.331387,0.331387,0.331387,0.331387,0.331387,0.331387,0.344776,0.344776,0.344776,0.344776,0.344776,0.344776,0.344776,0,0,0,0,0,0,0,0.245772,0.245772,0.245772,0.245772,0.245772,0.245772,0.245772,0.268905,0.268905,0.268905,0.268905,0.268905,0.268905,5.26497,0.240662,0.10405,0.1529,0.0201775,0.0065823,0.0174531,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
88.3325,0.994823,0.143924,5,31,0,-86.4721,0.170693,0.125972,0.0449545,6.02245,0.0178853,0.0145006,0.0104103,0.375323,0.0600345,0.265069,0.0761794,0,291713,280616,0,740665,1.18897e+06,372151,939832,2.39588e+06,0,25869.1,17860.5,0,68989.8,77962.3,83027,95107.2,159561,0,480059,810497,0,1.68264e+06,2.99188e+06,4.31818e+06,4.55139e+06,6.62469e+06,0,25755.4,37950,0,143011,193122,607546,561656,618108,0,0,0,0,0,0,0,0.523462,0.523462,0.523462,0.523462,0.523462,0.523462,0.523462,0.380183,0.380183,0.380183,0.380183,0.380183,0.380183,0.380183,0,0,0,0,0,0,0,0.499347,0.499347,0.499347,0.499347,0.499347,0.499347,0.499347,0.37521,0.37521,0.37521,0.37521,0.37521,0.37521,0,0,0,0,0,0,0,0.322113,0.322113,0.322113,0.322113,0.322113,0.322113,0.322113,0.364664,0.364664,0.364664,0.364664,0.364664,0.364664,0.364664,0,0,0,0,0,0,0,0.231053,0.231053,0.231053,0.231053,0.231053,0.231053,0.231053,0.272111,0.272111,0.272111,0.272111,0.272111,0.272111,6.02245,0.170693,0.0449545,0.125972,0.0178853,0.0104103,0.0145006,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
82.8674,0.884555,0.143924,4,15,0,-81.3088,0.212163,0.10394,0.00924957,4.90583,0.0130269,0.0128429,0.00793543,0.400281,0.0758325,0.251971,0.0808898,0,1.4395e+06,3.6127e+06,0,4.19266e+06,1.83366e+07,372151,5.79023e+06,4.46495e+07,0,39869.6,40412,0,123629,193381,83027,192460,429664,0,767314,2.39549e+06,0,2.28055e+06,9.46286e+06,4.31818e+06,5.76872e+06,2.0304e+07,0,26285.1,46478.3,0,145963,237373,607546,628605,786305,0,0,0,0,0,0,0,0.493081,0.493081,0.493081,0.493081,0.493081,0.493081,0.493081,0.329576,0.329576,0.329576,0.329576,0.329576,0.329576,0.329576,0,0,0,0,0,0,0,0.459319,0.459319,0.459319,0.459319,0.459319,0.459319,0.459319,0.352386,0.352386,0.352386,0.352386,0.352386,0.352386,0,0,0,0,0,0,0,0.345696,0.345696,0.345696,0.345696,0.345696,0.345696,0.345696,0.368703,0.368703,0.368703,0.368703,0.368703,0.368703,0.368703,0,0,0,0,0,0,0,0.21508,0.21508,0.21508,0.21508,0.21508,0.21508,0.21508,0.265243,0.265243,0.265243,0.265243,0.265243,0.265243,4.90583,0.212163,0.00924957,0.10394,0.0130269,0.00793543,0.0128429,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
84.8765,0.984966,0.143924,4,31,0,-75.5674,0.165872,0.0929715,0.0123749,4.65042,0.0292355,0.0228179,0.00899285,0.385618,0.0666205,0.207751,0.0693945,0,48484.5,23560.3,0,197040,167963,372151,380174,481682,0,2392.51,1029.75,0,13362.1,10839.3,83027,30084.8,31890.5,0,626495,820992,0,2.464e+06,3.72118e+06,4.31818e+06,5.78525e+06,8.85515e+06,0,35590.2,46416.7,0,204061,266674,607546,658352,805754,0,0,0,0,0,0,0,0.392401,0.392401,0.392401,0.392401,0.392401,0.392401,0.392401,0.284494,0.284494,0.284494,0.284494,0.284494,0.284494,0.284494,0,0,0,0,0,0,0,0.343691,0.343691,0.343691,0.343691,0.343691,0.343691,0.343691,0.271233,0.271233,0.271233,0.271233,0.271233,0.271233,0,0,0,0,0,0,0,0.348196,0.348196,0.348196,0.348196,0.348196,0.348196,0.348196,0.339036,0.339036,0.339036,0.339036,0.339036,0.339036,0.339036,0,0,0,0,0,0,0,0.266871,0.266871,0.266871,0.266871,0.266871,0.266871,0.266871,0.279834,0.279834,0.279834,0.279834,0.279834,0.279834,4.65042,0.165872,0.0123749,0.0929715,0.0292355,0.00899285,0.0228179,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
86.4871,0.985617,0.143924,4,31,0,-79.9404,0.252142,0.229692,0.172104,4.82412,0.0294984,0.0223953,0.0161292,0.407947,0.0615769,0.284366,0.0910659,0,35598.8,15232.7,0,128717,98766.2,372151,226019,280107,0,4897.24,1870.55,0,17990.6,12709,83027,32009,36264.3,0,472731,547164,0,1.83238e+06,2.40429e+06,4.31818e+06,4.39661e+06,5.70888e+06,0,32063.2,37291.1,0,167177,198225,607546,537891,589183,0,0,0,0,0,0,0,0.42096,0.42096,0.42096,0.42096,0.42096,0.42096,0.42096,0.28926,0.28926,0.28926,0.28926,0.28926,0.28926,0.28926,0,0,0,0,0,0,0,0.416925,0.416925,0.416925,0.416925,0.416925,0.416925,0.416925,0.286752,0.286752,0.286752,0.286752,0.286752,0.286752,0,0,0,0,0,0,0,0.343958,0.343958,0.343958,0.343958,0.343958,0.343958,0.343958,0.340802,0.340802,0.340802,0.340802,0.340802,0.340802,0.340802,0,0,0,0,0,0,0,0.270291,0.270291,0.270291,0.270291,0.270291,0.270291,0.270291,0.285578,0.285578,0.285578,0.285578,0.285578,0.285578,4.82412,0.252142,0.172104,0.229692,0.0294984,0.0161292,0.0223953,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
83.6736,0.81616,0.143924,4,31,0,-78.9855,0.323164,0.316961,0.160173,5.04179,0.015784,0.0122731,0.0104677,0.469242,0.0537336,0.245575,0.108511,0,633593,974659,0,1.93729e+06,5.19618e+06,372151,2.84354e+06,1.35097e+07,0,126632,182554,0,386925,972080,83027,567638,2.52174e+06,0,556609,1.11894e+06,0,1.78893e+06,4.4989e+06,4.31818e+06,4.88639e+06,1.05465e+07,0,28390.1,52708.2,0,132418,249430,607546,574042,790593,0,0,0,0,0,0,0,0.474821,0.474821,0.474821,0.474821,0.474821,0.474821,0.474821,0.313551,0.313551,0.313551,0.313551,0.313551,0.313551,0.313551,0,0,0,0,0,0,0,0.47499,0.47499,0.47499,0.47499,0.47499,0.47499,0.47499,0.314069,0.314069,0.314069,0.314069,0.314069,0.314069,0,0,0,0,0,0,0,0.324331,0.324331,0.324331,0.324331,0.324331,0.324331,0.324331,0.347544,0.347544,0.347544,0.347544,0.347544,0.347544,0.347544,0,0,0,0,0,0,0,0.218831,0.218831,0.218831,0.218831,0.218831,0.218831,0.218831,0.276498,0.276498,0.276498,0.276498,0.276498,0.276498,5.04179,0.323164,0.160173,0.316961,0.015784,0.0104677,0.0122731,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
85.1844,0.575776,0.143924,5,31,0,-79.9572,0.29505,0.257283,0.165792,5.3886,0.0167852,0.015172,0.00848956,0.372554,0.0598634,0.295745,0.115314,0,227570,187260,0,669780,950836,372151,959206,2.32877e+06,0,24986.8,15067.7,0,74227.4,77951.1,83027,108016,191288,0,501732,759252,0,1.67699e+06,2.93379e+06,4.31818e+06,4.7465e+06,7.10925e+06,0,40659.7,55434.1,0,171135,247137,607546,608811,736611,0,0,0,0,0,0,0,0.483341,0.483341,0.483341,0.483341,0.483341,0.483341,0.483341,0.328279,0.328279,0.328279,0.328279,0.328279,0.328279,0.328279,0,0,0,0,0,0,0,0.478762,0.478762,0.478762,0.478762,0.478762,0.478762,0.478762,0.327178,0.327178,0.327178,0.327178,0.327178,0.327178,0,0,0,0,0,0,0,0.314606,0.314606,0.314606,0.314606,0.314606,0.314606,0.314606,0.341876,0.341876,0.341876,0.341876,0.341876,0.341876,0.341876,0,0,0,0,0,0,0,0.258096,0.258096,0.258096,0.258096,0.258096,0.258096,0.258096,0.291163,0.291163,0.291163,0.291163,0.291163,0.291163,5.3886,0.29505,0.165792,0.257283,0.0167852,0.00848956,0.015172,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
83.1054,0.816192,0.143924,4,31,0,-77.4233,0.531603,0.467264,0.341318,5.42461,0.0171844,0.0120217,0.00582118,0.374917,0.0725833,0.261902,0.122031,0,382134,402436,0,1.17392e+06,2.10685e+06,372151,1.76689e+06,5.4219e+06,0,28303.3,17711.6,0,88565.7,94635,83027,136351,244691,0,976758,1.63158e+06,0,2.58986e+06,5.78076e+06,4.31818e+06,5.79865e+06,1.23192e+07,0,41581,56180.3,0,155915,235943,607546,626981,768490,0,0,0,0,0,0,0,0.468276,0.468276,0.468276,0.468276,0.468276,0.468276,0.468276,0.316382,0.316382,0.316382,0.316382,0.316382,0.316382,0.316382,0,0,0,0,0,0,0,0.461531,0.461531,0.461531,0.461531,0.461531,0.461531,0.461531,0.314663,0.314663,0.314663,0.314663,0.314663,0.314663,0,0,0,0,0,0,0,0.380835,0.380835,0.380835,0.380835,0.380835,0.380835,0.380835,0.375659,0.375659,0.375659,0.375659,0.375659,0.375659,0.375659,0,0,0,0,0,0,0,0.239541,0.239541,0.239541,0.239541,0.239541,0.239541,0.239541,0.275429,0.275429,0.275429,0.275429,0.275429,0.275429,5.42461,0.531603,0.341318,0.467264,0.0171844,0.00582118,0.0120217,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
83.6029,0.943879,0.143924,4,15,0,-74.1825,0.474744,0.381355,0.322612,5.43132,0.0169667,0.0124626,0.00404179,0.354545,0.0693739,0.295572,0.132062,0,159767,107346,0,499106,570998,372151,767190,1.47344e+06,0,6158.92,2494.48,0,20218.9,14472.7,83027,32806.6,38409.3,0,706969,998216,0,2.05868e+06,3.57814e+06,4.31818e+06,5.34392e+06,8.35502e+06,0,29351.6,36453.7,0,138074,183063,607546,621315,697420,0,0,0,0,0,0,0,0.462022,0.462022,0.462022,0.462022,0.462022,0.462022,0.462022,0.315248,0.315248,0.315248,0.315248,0.315248,0.315248,0.315248,0,0,0,0,0,0,0,0.445688,0.445688,0.445688,0.445688,0.445688,0.445688,0.445688,0.306397,0.306397,0.306397,0.306397,0.306397,0.306397,0,0,0,0,0,0,0,0.341035,0.341035,0.341035,0.341035,0.341035,0.341035,0.341035,0.353896,0.353896,0.353896,0.353896,0.353896,0.353896,0.353896,0,0,0,0,0,0,0,0.21227,0.21227,0.21227,0.21227,0.21227,0.21227,0.21227,0.239402,0.239402,0.239402,0.239402,0.239402,0.239402,5.43132,0.474744,0.322612,0.381355,0.0169667,0.00404179,0.0124626,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
85.2275,0.800528,0.143924,5,31,0,-80.7629,0.481295,0.435064,0.295018,5.70445,0.0175396,0.0168503,0.0159375,0.418353,0.0492658,0.272848,0.0527442,0,2.04574e+06,6.78945e+06,0,5.7608e+06,3.31652e+07,372151,7.85091e+06,7.98435e+07,0,197067,386569,0,551665,1.8761e+06,83027,746766,4.47609e+06,0,431701,1.2685e+06,0,1.49226e+06,5.10987e+06,4.31818e+06,4.0885e+06,1.1279e+07,0,29439.3,53246.3,0,144462,245844,607546,510201,674371,0,0,0,0,0,0,0,0.498583,0.498583,0.498583,0.498583,0.498583,0.498583,0.498583,0.333517,0.333517,0.333517,0.333517,0.333517,0.333517,0.333517,0,0,0,0,0,0,0,0.500657,0.500657,0.500657,0.500657,0.500657,0.500657,0.500657,0.33577,0.33577,0.33577,0.33577,0.33577,0.33577,0,0,0,0,0,0,0,0.319995,0.319995,0.319995,0.319995,0.319995,0.319995,0.319995,0.36123,0.36123,0.36123,0.36123,0.36123,0.36123,0.36123,0,0,0,0,0,0,0,0.254203,0.254203,0.254203,0.254203,0.254203,0.254203,0.254203,0.307244,0.307244,0.307244,0.307244,0.307244,0.307244,5.70445,0.481295,0.295018,0.435064,0.0175396,0.0159375,0.0168503,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
79.4563,0.337598,0.143924,5,31,0,-75.6971,0.398276,0.256242,0.216778,4.26259,0.0270456,0.0188565,0.00014585,0.352334,0.072425,0.32081,0.117958,0,33166.6,14993.9,0,150399,117270,372151,319710,381936,0,596.444,264.498,0,3528.79,2798.87,83027,8416.45,8973.59,0,786944,1.01672e+06,0,2.80296e+06,4.46673e+06,4.31818e+06,6.71636e+06,1.10031e+07,0,31041.2,40807.4,0,183959,250298,607546,717532,898609,0,0,0,0,0,0,0,0.364741,0.364741,0.364741,0.364741,0.364741,0.364741,0.364741,0.257222,0.257222,0.257222,0.257222,0.257222,0.257222,0.257222,0,0,0,0,0,0,0,0.328922,0.328922,0.328922,0.328922,0.328922,0.328922,0.328922,0.254497,0.254497,0.254497,0.254497,0.254497,0.254497,0,0,0,0,0,0,0,0.348323,0.348323,0.348323,0.348323,0.348323,0.348323,0.348323,0.332601,0.332601,0.332601,0.332601,0.332601,0.332601,0.332601,0,0,0,0,0,0,0,0.230555,0.230555,0.230555,0.230555,0.230555,0.230555,0.230555,0.244685,0.244685,0.244685,0.244685,0.244685,0.244685,4.26259,0.398276,0.216778,0.256242,0.0270456,0.00014585,0.0188565,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
