# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = multiplex_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = datafiles/brdu_stanfit.Rdump
# init = 2 (Default)
# random
#   seed = 1467499993 (Default)
# output
#   file = save_csv/multiplex_model_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# mpi_enabled = 1
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,rho_dko,delta,r_eps,alpha,alpha_dko,lambda,sigma1,sigma2,sigma3,sigma4,y_hat.1.1,y_hat.2.1,y_hat.3.1,y_hat.1.2,y_hat.2.2,y_hat.3.2,y_hat.1.3,y_hat.2.3,y_hat.3.3,y_hat.1.4,y_hat.2.4,y_hat.3.4,y_hat.1.5,y_hat.2.5,y_hat.3.5,y_hat.1.6,y_hat.2.6,y_hat.3.6,y_hat.1.7,y_hat.2.7,y_hat.3.7,y_hat.1.8,y_hat.2.8,y_hat.3.8,y_hat.1.9,y_hat.2.9,y_hat.3.9,y_hat.1.10,y_hat.2.10,y_hat.3.10,y_hat.1.11,y_hat.2.11,y_hat.3.11,y_hat.1.12,y_hat.2.12,y_hat.3.12,largePreB_wt_mean.1,largePreB_wt_mean.2,largePreB_wt_mean.3,largePreB_wt_mean.4,largePreB_wt_mean.5,largePreB_wt_mean.6,largePreB_wt_mean.7,largePreB_wt_mean.8,largePreB_wt_mean.9,largePreB_wt_mean.10,largePreB_wt_mean.11,largePreB_wt_mean.12,largePreB_wt_mean.13,largePreB_wt_mean.14,largePreB_wt_mean.15,largePreB_wt_mean.16,largePreB_wt_mean.17,largePreB_wt_mean.18,largePreB_wt_mean.19,largePreB_wt_mean.20,largePreB_wt_mean.21,largePreB_dko_mean.1,largePreB_dko_mean.2,largePreB_dko_mean.3,largePreB_dko_mean.4,largePreB_dko_mean.5,largePreB_dko_mean.6,largePreB_dko_mean.7,largePreB_dko_mean.8,largePreB_dko_mean.9,largePreB_dko_mean.10,largePreB_dko_mean.11,largePreB_dko_mean.12,largePreB_dko_mean.13,largePreB_dko_mean.14,largePreB_dko_mean.15,largePreB_dko_mean.16,largePreB_dko_mean.17,largePreB_dko_mean.18,largePreB_dko_mean.19,largePreB_dko_mean.20,smallPreB_wt_mean.1,smallPreB_wt_mean.2,smallPreB_wt_mean.3,smallPreB_wt_mean.4,smallPreB_wt_mean.5,smallPreB_wt_mean.6,smallPreB_wt_mean.7,smallPreB_wt_mean.8,smallPreB_wt_mean.9,smallPreB_wt_mean.10,smallPreB_wt_mean.11,smallPreB_wt_mean.12,smallPreB_wt_mean.13,smallPreB_wt_mean.14,smallPreB_wt_mean.15,smallPreB_wt_mean.16,smallPreB_wt_mean.17,smallPreB_wt_mean.18,smallPreB_wt_mean.19,smallPreB_wt_mean.20,smallPreB_wt_mean.21,smallPreB_dko_mean.1,smallPreB_dko_mean.2,smallPreB_dko_mean.3,smallPreB_dko_mean.4,smallPreB_dko_mean.5,smallPreB_dko_mean.6,smallPreB_dko_mean.7,smallPreB_dko_mean.8,smallPreB_dko_mean.9,smallPreB_dko_mean.10,smallPreB_dko_mean.11,smallPreB_dko_mean.12,smallPreB_dko_mean.13,smallPreB_dko_mean.14,smallPreB_dko_mean.15,smallPreB_dko_mean.16,smallPreB_dko_mean.17,smallPreB_dko_mean.18,smallPreB_dko_mean.19,smallPreB_dko_mean.20,parms.1,parms.2,parms.3,parms.4,parms.5,parms.6,parms.7,init_cond.1,init_cond.2,init_cond.3,init_cond.4,init_cond.5,init_cond.6,init_cond.7,init_cond.8,init_cond.9,init_cond.10,init_cond.11,init_cond.12
71.1283,0.948952,0.451939,3,7,0,-65.7159,0.796796,0.398599,0.215567,3.63426,0.932655,0.919408,0.65332,0.575745,0.109171,0.328227,0.138989,0,1400.07,812.354,0,20537.8,19087.1,372151,59380.8,61419.2,0,46.0752,28.0871,0,1262.13,1218.37,83027,3660.98,3722.73,0,5.21125e+07,6.01812e+08,0,2.42345e+08,4.78587e+09,4.31818e+06,5.56649e+08,1.8946e+10,0,5.08536e+06,5.00187e+07,0,2.36221e+07,3.97543e+08,607546,5.41844e+07,1.57276e+09,0,0,0,0,0,0,0,0.269776,0.269776,0.269776,0.269776,0.269776,0.269776,0.269776,0.24471,0.24471,0.24471,0.24471,0.24471,0.24471,0.24471,0,0,0,0,0,0,0,0.263264,0.263264,0.263264,0.263264,0.263264,0.263264,0.263264,0.250837,0.250837,0.250837,0.250837,0.250837,0.250837,0,0,0,0,0,0,0,0.34597,0.34597,0.34597,0.34597,0.34597,0.34597,0.34597,0.221408,0.221408,0.221408,0.221408,0.221408,0.221408,0.221408,0,0,0,0,0,0,0,0.346324,0.346324,0.346324,0.346324,0.346324,0.346324,0.346324,0.22153,0.22153,0.22153,0.22153,0.22153,0.22153,3.63426,0.796796,0.215567,0.398599,0.932655,0.65332,0.919408,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
71.3721,0.988935,0.451939,3,15,0,-66.1484,0.599614,0.37793,0.277735,3.7534,0.981412,0.949258,0.476428,0.611224,0.104602,0.325888,0.143277,0,176.07,108.563,0,5512.52,5349.72,372151,15943.1,16173.4,0,7.60501,4.762,0,369.413,362.589,83027,1067.4,1077.07,0,2.78846e+09,4.85925e+11,0,1.25979e+10,3.74906e+12,4.31818e+06,2.81257e+10,1.4401e+13,0,2.12054e+08,2.50858e+10,0,9.55911e+08,1.933e+11,607546,2.12835e+09,7.41449e+11,0,0,0,0,0,0,0,0.262975,0.262975,0.262975,0.262975,0.262975,0.262975,0.262975,0.252329,0.252329,0.252329,0.252329,0.252329,0.252329,0.252329,0,0,0,0,0,0,0,0.261018,0.261018,0.261018,0.261018,0.261018,0.261018,0.261018,0.254325,0.254325,0.254325,0.254325,0.254325,0.254325,0,0,0,0,0,0,0,0.353611,0.353611,0.353611,0.353611,0.353611,0.353611,0.353611,0.227247,0.227247,0.227247,0.227247,0.227247,0.227247,0.227247,0,0,0,0,0,0,0,0.354325,0.354325,0.354325,0.354325,0.354325,0.354325,0.354325,0.227524,0.227524,0.227524,0.227524,0.227524,0.227524,3.7534,0.599614,0.277735,0.37793,0.981412,0.476428,0.949258,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
69.8691,0.868703,0.451939,3,7,0,-62.6478,1.01501,0.736526,0.0223815,4.27548,0.8104,0.440131,0.432701,0.35481,0.101133,0.250845,0.151513,0,2211.26,1289.14,0,28218.8,26123.1,372151,78542.5,81560.3,0,245.201,147.048,0,4166.26,3940.58,83027,11751.7,12075.6,0,4.23888e+08,1.62711e+10,0,1.65936e+09,1.09353e+11,4.31818e+06,3.19521e+09,3.65285e+11,0,64673,28209.8,0,235438,182102,607546,412431,579712,0,0,0,0,0,0,0,0.279245,0.279245,0.279245,0.279245,0.279245,0.279245,0.279245,0.251552,0.251552,0.251552,0.251552,0.251552,0.251552,0.251552,0,0,0,0,0,0,0,0.272933,0.272933,0.272933,0.272933,0.272933,0.272933,0.272933,0.252897,0.252897,0.252897,0.252897,0.252897,0.252897,0,0,0,0,0,0,0,0.394669,0.394669,0.394669,0.394669,0.394669,0.394669,0.394669,0.2559,0.2559,0.2559,0.2559,0.2559,0.2559,0.2559,0,0,0,0,0,0,0,0.421184,0.421184,0.421184,0.421184,0.421184,0.421184,0.421184,0.266209,0.266209,0.266209,0.266209,0.266209,0.266209,4.27548,1.01501,0.0223815,0.736526,0.8104,0.432701,0.440131,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
71.2041,0.860231,0.451939,3,7,0,-66.1608,0.833669,0.602367,0.0427481,3.90555,0.894498,0.651067,0.64102,0.363449,0.0958486,0.265447,0.15339,0,3012.93,1711.03,0,35059,31970.5,372151,98814.9,103205,0,322.835,189.677,0,4981.18,4664.53,83027,14205.6,14655.5,0,4.07974e+07,3.4967e+08,0,1.76135e+08,2.58344e+09,4.31818e+06,3.75102e+08,9.49665e+09,0,54788.7,25293.5,0,230187,184130,607546,473654,664712,0,0,0,0,0,0,0,0.278127,0.278127,0.278127,0.278127,0.278127,0.278127,0.278127,0.246054,0.246054,0.246054,0.246054,0.246054,0.246054,0.246054,0,0,0,0,0,0,0,0.271866,0.271866,0.271866,0.271866,0.271866,0.271866,0.271866,0.24881,0.24881,0.24881,0.24881,0.24881,0.24881,0,0,0,0,0,0,0,0.366418,0.366418,0.366418,0.366418,0.366418,0.366418,0.366418,0.235975,0.235975,0.235975,0.235975,0.235975,0.235975,0.235975,0,0,0,0,0,0,0,0.375646,0.375646,0.375646,0.375646,0.375646,0.375646,0.375646,0.239578,0.239578,0.239578,0.239578,0.239578,0.239578,3.90555,0.833669,0.0427481,0.602367,0.894498,0.64102,0.651067,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
75.3555,0.947609,0.451939,3,15,0,-64.6826,0.881292,0.271013,0.206992,3.83199,1.08952,0.571162,0.282322,0.402029,0.142271,0.249071,0.134422,0,225.851,139.875,0,7368.99,7162.61,372151,21275.9,21568.3,0,1.43983,0.916411,0,146.824,145.576,83027,423.156,424.928,0,6.67631e+11,4.40641e+15,0,2.97362e+12,3.3423e+16,4.31818e+06,6.55317e+12,1.2627e+17,0,8.23813e+06,1.03975e+08,0,3.4669e+07,7.64035e+08,607546,7.11706e+07,2.78385e+09,0,0,0,0,0,0,0,0.263063,0.263063,0.263063,0.263063,0.263063,0.263063,0.263063,0.252937,0.252937,0.252937,0.252937,0.252937,0.252937,0.252937,0,0,0,0,0,0,0,0.259465,0.259465,0.259465,0.259465,0.259465,0.259465,0.259465,0.256365,0.256365,0.256365,0.256365,0.256365,0.256365,0,0,0,0,0,0,0,0.357181,0.357181,0.357181,0.357181,0.357181,0.357181,0.357181,0.230527,0.230527,0.230527,0.230527,0.230527,0.230527,0.230527,0,0,0,0,0,0,0,0.376122,0.376122,0.376122,0.376122,0.376122,0.376122,0.376122,0.23769,0.23769,0.23769,0.23769,0.23769,0.23769,3.83199,0.881292,0.206992,0.271013,1.08952,0.282322,0.571162,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
74.9691,0.922988,0.451939,3,7,0,-70.8988,0.905562,0.374822,0.242503,3.5006,0.637787,0.578817,0.182652,0.392058,0.106506,0.224406,0.109842,0,652.946,390.543,0,13460.6,12807.1,372151,39320.2,40236.1,0,11.5878,7.21259,0,543.623,532.987,83027,1578.52,1593.53,0,1.16608e+09,1.07546e+11,0,5.43928e+09,8.71255e+11,4.31818e+06,1.24372e+10,3.50547e+12,0,5.20072e+07,2.34282e+09,0,2.39743e+08,1.88593e+10,607546,5.40105e+08,7.53324e+10,0,0,0,0,0,0,0,0.264132,0.264132,0.264132,0.264132,0.264132,0.264132,0.264132,0.246991,0.246991,0.246991,0.246991,0.246991,0.246991,0.246991,0,0,0,0,0,0,0,0.260207,0.260207,0.260207,0.260207,0.260207,0.260207,0.260207,0.253172,0.253172,0.253172,0.253172,0.253172,0.253172,0,0,0,0,0,0,0,0.346875,0.346875,0.346875,0.346875,0.346875,0.346875,0.346875,0.218274,0.218274,0.218274,0.218274,0.218274,0.218274,0.218274,0,0,0,0,0,0,0,0.350722,0.350722,0.350722,0.350722,0.350722,0.350722,0.350722,0.219633,0.219633,0.219633,0.219633,0.219633,0.219633,3.5006,0.905562,0.242503,0.374822,0.637787,0.182652,0.578817,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
71.9992,0.65501,0.451939,3,7,0,-65.152,1.01293,0.266661,0.140302,3.99764,0.576037,0.498614,0.145587,0.452523,0.0912002,0.215106,0.101502,0,1296.51,766.42,0,20154.7,18902.5,372151,57333.1,59115.4,0,10.199,6.42843,0,553.077,544.121,83027,1591.74,1604.47,0,9.89519e+08,6.89618e+10,0,3.99881e+09,4.86089e+11,4.31818e+06,7.88072e+09,1.69857e+12,0,3.03596e+07,8.23773e+08,0,1.2024e+08,5.74291e+09,607546,2.30844e+08,1.98126e+10,0,0,0,0,0,0,0,0.272277,0.272277,0.272277,0.272277,0.272277,0.272277,0.272277,0.249656,0.249656,0.249656,0.249656,0.249656,0.249656,0.249656,0,0,0,0,0,0,0,0.261379,0.261379,0.261379,0.261379,0.261379,0.261379,0.261379,0.255473,0.255473,0.255473,0.255473,0.255473,0.255473,0,0,0,0,0,0,0,0.387622,0.387622,0.387622,0.387622,0.387622,0.387622,0.387622,0.246293,0.246293,0.246293,0.246293,0.246293,0.246293,0.246293,0,0,0,0,0,0,0,0.394815,0.394815,0.394815,0.394815,0.394815,0.394815,0.394815,0.248933,0.248933,0.248933,0.248933,0.248933,0.248933,3.99764,1.01293,0.140302,0.266661,0.576037,0.145587,0.498614,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
73.0154,0.991623,0.451939,3,7,0,-67.8644,0.971211,0.611698,0.590627,3.62877,0.850348,0.718172,0.293919,0.406261,0.125616,0.3122,0.141905,0,251.916,152.612,0,5904.72,5661.47,372151,17154.5,17497.1,0,1.9189,1.18767,0,69.2033,67.4287,83027,200.732,203.238,0,6.81836e+09,2.17528e+12,0,3.15329e+10,1.72582e+13,4.31818e+06,7.19201e+10,6.81275e+13,0,8.5062e+07,5.49831e+09,0,3.87647e+08,4.32663e+10,607546,8.68229e+08,1.69216e+11,0,0,0,0,0,0,0,0.264107,0.264107,0.264107,0.264107,0.264107,0.264107,0.264107,0.249412,0.249412,0.249412,0.249412,0.249412,0.249412,0.249412,0,0,0,0,0,0,0,0.261619,0.261619,0.261619,0.261619,0.261619,0.261619,0.261619,0.252401,0.252401,0.252401,0.252401,0.252401,0.252401,0,0,0,0,0,0,0,0.34779,0.34779,0.34779,0.34779,0.34779,0.34779,0.34779,0.221943,0.221943,0.221943,0.221943,0.221943,0.221943,0.221943,0,0,0,0,0,0,0,0.352521,0.352521,0.352521,0.352521,0.352521,0.352521,0.352521,0.223711,0.223711,0.223711,0.223711,0.223711,0.223711,3.62877,0.971211,0.590627,0.611698,0.850348,0.293919,0.718172,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
70.6721,0.810007,0.451939,3,7,0,-65.3846,0.88047,0.797132,0.681597,3.71636,0.871483,0.323124,0.0593734,0.543011,0.107047,0.294759,0.134327,0,57.9565,35.9307,0,2044.95,1991.74,372151,5920.57,5995.81,0,6.78037,4.21822,0,262.9,256.718,83027,760.925,769.669,0,6.78728e+11,4.68074e+15,0,3.0711e+12,3.63004e+16,4.31818e+06,6.85457e+12,1.40078e+17,0,6.00388e+06,5.21259e+07,0,2.34742e+07,3.71762e+08,607546,4.33389e+07,1.30124e+09,0,0,0,0,0,0,0,0.262094,0.262094,0.262094,0.262094,0.262094,0.262094,0.262094,0.252717,0.252717,0.252717,0.252717,0.252717,0.252717,0.252717,0,0,0,0,0,0,0,0.261672,0.261672,0.261672,0.261672,0.261672,0.261672,0.261672,0.253188,0.253188,0.253188,0.253188,0.253188,0.253188,0,0,0,0,0,0,0,0.353611,0.353611,0.353611,0.353611,0.353611,0.353611,0.353611,0.226341,0.226341,0.226341,0.226341,0.226341,0.226341,0.226341,0,0,0,0,0,0,0,0.404824,0.404824,0.404824,0.404824,0.404824,0.404824,0.404824,0.245713,0.245713,0.245713,0.245713,0.245713,0.245713,3.71636,0.88047,0.681597,0.797132,0.871483,0.0593734,0.323124,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
73.8795,1,0.451939,3,7,0,-65.4726,0.762319,0.719083,0.47238,3.88211,0.826399,0.420774,0.147184,0.486291,0.123662,0.27592,0.129486,0,111.689,69.2088,0,3631.38,3529.74,372151,10470.9,10615,0,19.9561,12.3937,0,685.694,667.606,83027,1977.33,2002.98,0,6.79389e+10,9.55432e+13,0,2.93143e+11,7.0771e+14,4.31818e+06,6.23039e+11,2.60708e+15,0,7.12391e+06,7.26495e+07,0,2.82253e+07,5.13239e+08,607546,5.37532e+07,1.78988e+09,0,0,0,0,0,0,0,0.263337,0.263337,0.263337,0.263337,0.263337,0.263337,0.263337,0.253198,0.253198,0.253198,0.253198,0.253198,0.253198,0.253198,0,0,0,0,0,0,0,0.26301,0.26301,0.26301,0.26301,0.26301,0.26301,0.26301,0.25345,0.25345,0.25345,0.25345,0.25345,0.25345,0,0,0,0,0,0,0,0.366908,0.366908,0.366908,0.366908,0.366908,0.366908,0.366908,0.235535,0.235535,0.235535,0.235535,0.235535,0.235535,0.235535,0,0,0,0,0,0,0,0.396726,0.396726,0.396726,0.396726,0.396726,0.396726,0.396726,0.24661,0.24661,0.24661,0.24661,0.24661,0.24661,3.88211,0.762319,0.47238,0.719083,0.826399,0.147184,0.420774,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
65.476,0.747712,0.451939,3,7,0,-63.4964,0.726046,0.724732,0.171253,3.71461,0.715961,0.714917,0.627486,0.40727,0.0979428,0.229608,0.137365,0,18006.7,8714.27,0,115765,93504.8,372151,303823,335389,0,3990.79,1932.24,0,25690.2,20758.7,83027,67445.1,74437.9,0,2.64706e+06,3.32926e+06,0,1.18412e+07,2.56119e+07,4.31818e+06,2.6037e+07,9.78318e+07,0,364018,452495,0,1.62821e+06,3.48082e+06,607546,3.57974e+06,1.32948e+07,0,0,0,0,0,0,0,0.305698,0.305698,0.305698,0.305698,0.305698,0.305698,0.305698,0.233586,0.233586,0.233586,0.233586,0.233586,0.233586,0.233586,0,0,0,0,0,0,0,0.305592,0.305592,0.305592,0.305592,0.305592,0.305592,0.305592,0.233617,0.233617,0.233617,0.233617,0.233617,0.233617,0,0,0,0,0,0,0,0.357511,0.357511,0.357511,0.357511,0.357511,0.357511,0.357511,0.228291,0.228291,0.228291,0.228291,0.228291,0.228291,0.228291,0,0,0,0,0,0,0,0.357545,0.357545,0.357545,0.357545,0.357545,0.357545,0.357545,0.228308,0.228308,0.228308,0.228308,0.228308,0.228308,3.71461,0.726046,0.171253,0.724732,0.715961,0.627486,0.714917,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
66.0638,0.927714,0.451939,3,15,0,-59.2279,0.770623,0.696534,0.47788,4.24192,0.541212,0.53954,0.420492,0.422434,0.0990084,0.169213,0.132713,0,3357.97,1793.49,0,26133,22707.7,372151,68833.6,73823.5,0,480.292,260.922,0,4055.76,3572.42,83027,10821.6,11524.3,0,4.20393e+06,7.32881e+06,0,1.5942e+07,4.84958e+07,4.31818e+06,2.9409e+07,1.58862e+08,0,544830,925802,0,2.06381e+06,6.12423e+06,607546,3.80168e+06,2.00552e+07,0,0,0,0,0,0,0,0.299935,0.299935,0.299935,0.299935,0.299935,0.299935,0.299935,0.249186,0.249186,0.249186,0.249186,0.249186,0.249186,0.249186,0,0,0,0,0,0,0,0.295362,0.295362,0.295362,0.295362,0.295362,0.295362,0.295362,0.249605,0.249605,0.249605,0.249605,0.249605,0.249605,0,0,0,0,0,0,0,0.406537,0.406537,0.406537,0.406537,0.406537,0.406537,0.406537,0.260028,0.260028,0.260028,0.260028,0.260028,0.260028,0.260028,0,0,0,0,0,0,0,0.406944,0.406944,0.406944,0.406944,0.406944,0.406944,0.406944,0.260098,0.260098,0.260098,0.260098,0.260098,0.260098,4.24192,0.770623,0.47788,0.696534,0.541212,0.420492,0.53954,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
72.3858,0.957812,0.451939,3,15,0,-60.2782,0.559118,0.209474,0.109894,4.12923,0.692426,0.591916,0.356647,0.395901,0.0995482,0.203509,0.193804,0,603.458,365.82,0,12444.4,11888.5,372151,35453.1,36246.6,0,10.7002,6.74718,0,559.628,550.288,83027,1607.39,1620.68,0,1.71403e+08,3.91573e+09,0,6.84838e+08,2.70306e+10,4.31818e+06,1.34147e+09,9.26489e+10,0,3.64768e+06,2.46566e+07,0,1.4325e+07,1.68585e+08,607546,2.74469e+07,5.71469e+08,0,0,0,0,0,0,0,0.269023,0.269023,0.269023,0.269023,0.269023,0.269023,0.269023,0.252662,0.252662,0.252662,0.252662,0.252662,0.252662,0.252662,0,0,0,0,0,0,0,0.261892,0.261892,0.261892,0.261892,0.261892,0.261892,0.261892,0.255788,0.255788,0.255788,0.255788,0.255788,0.255788,0,0,0,0,0,0,0,0.389607,0.389607,0.389607,0.389607,0.389607,0.389607,0.389607,0.250384,0.250384,0.250384,0.250384,0.250384,0.250384,0.250384,0,0,0,0,0,0,0,0.395704,0.395704,0.395704,0.395704,0.395704,0.395704,0.395704,0.252699,0.252699,0.252699,0.252699,0.252699,0.252699,4.12923,0.559118,0.109894,0.209474,0.692426,0.356647,0.591916,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
72.3486,0.987713,0.451939,4,15,0,-69.0401,0.457792,0.216481,0.145749,4.37062,0.890366,0.762047,0.653103,0.351778,0.106393,0.20739,0.154979,0,704.302,423.255,0,12296.7,11657.1,372151,34572.8,35493.5,0,16.0052,9.99783,0,563.995,550.022,83027,1609.43,1629.41,0,3.05018e+07,2.19304e+08,0,1.17686e+08,1.44779e+09,4.31818e+06,2.23722e+08,4.75312e+09,0,383380,587093,0,1.46115e+06,3.8489e+06,607546,2.73483e+06,1.25338e+07,0,0,0,0,0,0,0,0.27328,0.27328,0.27328,0.27328,0.27328,0.27328,0.27328,0.253928,0.253928,0.253928,0.253928,0.253928,0.253928,0.253928,0,0,0,0,0,0,0,0.264909,0.264909,0.264909,0.264909,0.264909,0.264909,0.264909,0.255784,0.255784,0.255784,0.255784,0.255784,0.255784,0,0,0,0,0,0,0,0.39845,0.39845,0.39845,0.39845,0.39845,0.39845,0.39845,0.259664,0.259664,0.259664,0.259664,0.259664,0.259664,0.259664,0,0,0,0,0,0,0,0.402792,0.402792,0.402792,0.402792,0.402792,0.402792,0.402792,0.261405,0.261405,0.261405,0.261405,0.261405,0.261405,4.37062,0.457792,0.145749,0.216481,0.890366,0.653103,0.762047,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
72.8715,0.945679,0.451939,3,7,0,-65.8187,0.695432,0.395073,0.058314,3.53334,0.91591,0.704023,0.0517672,0.500311,0.10548,0.291323,0.0927068,0,139.81,87.1592,0,6433.68,6305.74,372151,18677.7,18858.3,0,9.29766,5.86706,0,738.774,730.512,83027,2137.34,2149.03,0,1.65377e+12,2.11716e+16,0,7.89736e+12,1.73044e+17,4.31818e+06,1.86267e+13,7.04082e+17,0,5.10023e+09,5.05522e+12,0,2.38194e+10,4.08085e+13,607546,5.46643e+10,1.6373e+14,0,0,0,0,0,0,0,0.260323,0.260323,0.260323,0.260323,0.260323,0.260323,0.260323,0.253172,0.253172,0.253172,0.253172,0.253172,0.253172,0.253172,0,0,0,0,0,0,0,0.25926,0.25926,0.25926,0.25926,0.25926,0.25926,0.25926,0.255208,0.255208,0.255208,0.255208,0.255208,0.255208,0,0,0,0,0,0,0,0.338958,0.338958,0.338958,0.338958,0.338958,0.338958,0.338958,0.216204,0.216204,0.216204,0.216204,0.216204,0.216204,0.216204,0,0,0,0,0,0,0,0.345995,0.345995,0.345995,0.345995,0.345995,0.345995,0.345995,0.218822,0.218822,0.218822,0.218822,0.218822,0.218822,3.53334,0.695432,0.058314,0.395073,0.91591,0.0517672,0.704023,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
72.7819,0.964795,0.451939,4,15,0,-68.9667,0.815915,0.371861,0.257322,4.58892,0.796575,0.465362,0.418519,0.368754,0.121923,0.260805,0.17774,0,923.087,552.871,0,14127.7,13303.9,372151,39253.2,40447.2,0,18.0373,11.2958,0,574.863,559.348,83027,1633.11,1655.36,0,4.26561e+08,1.66562e+10,0,1.55432e+09,1.04224e+11,4.31818e+06,2.78269e+09,3.23996e+11,0,143666,101857,0,492120,615469,607546,812438,1.83568e+06,0,0,0,0,0,0,0,0.277158,0.277158,0.277158,0.277158,0.277158,0.277158,0.277158,0.25517,0.25517,0.25517,0.25517,0.25517,0.25517,0.25517,0,0,0,0,0,0,0,0.266352,0.266352,0.266352,0.266352,0.266352,0.266352,0.266352,0.256353,0.256353,0.256353,0.256353,0.256353,0.256353,0,0,0,0,0,0,0,0.415839,0.415839,0.415839,0.415839,0.415839,0.415839,0.415839,0.271717,0.271717,0.271717,0.271717,0.271717,0.271717,0.271717,0,0,0,0,0,0,0,0.439011,0.439011,0.439011,0.439011,0.439011,0.439011,0.439011,0.280973,0.280973,0.280973,0.280973,0.280973,0.280973,4.58892,0.815915,0.257322,0.371861,0.796575,0.418519,0.465362,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
72.9822,0.962093,0.451939,3,7,0,-68.0006,1.2683,0.394866,0.242808,3.83042,1.05018,0.790116,0.327446,0.48932,0.174697,0.255557,0.140704,0,624.788,377.81,0,13193,12598.1,372151,38030.6,38872.5,0,6.16433,3.89335,0,393.107,387.68,83027,1133.98,1141.68,0,1.54058e+11,3.68474e+14,0,6.84973e+11,2.79257e+15,4.31818e+06,1.50616e+12,1.05397e+16,0,1.8315e+08,1.90651e+10,0,7.97891e+08,1.42824e+11,607546,1.71091e+09,5.31997e+11,0,0,0,0,0,0,0,0.266504,0.266504,0.266504,0.266504,0.266504,0.266504,0.266504,0.250267,0.250267,0.250267,0.250267,0.250267,0.250267,0.250267,0,0,0,0,0,0,0,0.260408,0.260408,0.260408,0.260408,0.260408,0.260408,0.260408,0.255387,0.255387,0.255387,0.255387,0.255387,0.255387,0,0,0,0,0,0,0,0.357766,0.357766,0.357766,0.357766,0.357766,0.357766,0.357766,0.230721,0.230721,0.230721,0.230721,0.230721,0.230721,0.230721,0,0,0,0,0,0,0,0.364435,0.364435,0.364435,0.364435,0.364435,0.364435,0.364435,0.233308,0.233308,0.233308,0.233308,0.233308,0.233308,3.83042,1.2683,0.242808,0.394866,1.05018,0.327446,0.790116,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
73.4636,0.895281,0.451939,3,7,0,-68.6466,0.579512,0.345892,0.167667,3.16268,1.01201,0.636524,0.393931,0.491202,0.156335,0.246779,0.139884,0,129.141,79.7961,0,5736.66,5613.95,372151,16807.3,16979.3,0,7.40142,4.6294,0,539.231,532.454,83027,1569.25,1578.8,0,1.61842e+10,1.06844e+13,0,8.68901e+10,9.79262e+13,4.31818e+06,2.30939e+11,4.47174e+14,0,2.63519e+06,1.86538e+07,0,1.35913e+07,1.67219e+08,607546,3.44053e+07,7.44881e+08,0,0,0,0,0,0,0,0.258712,0.258712,0.258712,0.258712,0.258712,0.258712,0.258712,0.251124,0.251124,0.251124,0.251124,0.251124,0.251124,0.251124,0,0,0,0,0,0,0,0.258348,0.258348,0.258348,0.258348,0.258348,0.258348,0.258348,0.253835,0.253835,0.253835,0.253835,0.253835,0.253835,0,0,0,0,0,0,0,0.308594,0.308594,0.308594,0.308594,0.308594,0.308594,0.308594,0.195419,0.195419,0.195419,0.195419,0.195419,0.195419,0.195419,0,0,0,0,0,0,0,0.32048,0.32048,0.32048,0.32048,0.32048,0.32048,0.32048,0.199701,0.199701,0.199701,0.199701,0.199701,0.199701,3.16268,0.579512,0.167667,0.345892,1.01201,0.393931,0.636524,0,0,372151,0,0,83027,0,0,4.31818e+06,0,0,607546
